path,package,source_family,document_form,construct_tags,size_bucket,nonblank_lines,source_chars,score,sha256_source
/usr/local/texlive/2026/texmf-dist/doc/latex/novabeamer-theme/examples/novabeamer-example.tex,novabeamer-theme,texlive_ctan_doc,presentation,beamer_frames;captions;citations_bibliography;display_math;figures_images;fonts_symbols;inline_math;lists;poster_blocks;simple_table;text_sectioning;theorems_proofs,medium,124,4398,189,58ff2f56676c48ce18f424e8ee563a76e23dbe259e5c0a064d70a35fcd8284ef
/usr/local/texlive/2026/texmf-dist/doc/latex/fancytooltips/examples/fancy-preview-demo.tex,fancytooltips,texlive_ctan_doc,presentation,beamer_frames;captions;citations_bibliography;color;crossrefs;custom_macros;diagram_nodes_edges;display_math;figures_images;inline_math;lists;text_sectioning;theorems_proofs;tikz,large,238,9754,178,0342b462f9f734a70b9c80866b62e207eec7aa633bf9eb1cde8d8dd2801c357a
/usr/local/texlive/2026/texmf-dist/doc/latex/beamertheme-csh/example-csh.tex,beamertheme-csh,texlive_ctan_doc,presentation,beamer_frames;captions;citations_bibliography;display_math;figures_images;inline_math;lists;poster_blocks;simple_table;text_sectioning,medium,115,3249,173,41f0ab2341780acf34ffe4267616e988cf1fd37efac8f5355e9e6065761b3900
/usr/local/texlive/2026/texmf-dist/doc/latex/beamertheme-metropolis/demo.tex,beamertheme-metropolis,texlive_ctan_doc,presentation,beamer_frames;captions;citations_bibliography;custom_macros;diagram_nodes_edges;figures_images;lists;pgfplots;poster_blocks;simple_table;text_sectioning;tikz,large,271,9158,162,1c377c39752741cfb6104d69b9f1962abadbcbb470c9b7b766398192c60f77da
/usr/local/texlive/2026/texmf-dist/doc/latex/sectionbox/example/sectionboxexample.tex,sectionbox,texlive_ctan_doc,poster_layout,captions;citations_bibliography;color;crossrefs;custom_macros;display_math;figures_images;multi_column;poster_blocks;simple_table;text_sectioning;theorems_proofs,medium,148,6519,175,ffcd87fb086d1e4142875ada9a6381a83472f8b22ce9f60b34c7558a65e3fe53
/usr/local/texlive/2026/texmf-dist/doc/latex/nih/example-nih-cls.tex,nih,texlive_ctan_doc,poster_layout,citations_bibliography;crossrefs;custom_environments;custom_macros;fonts_symbols;inline_math;lists;poster_blocks;text_sectioning;theorems_proofs,medium,194,6816,159,466f23d4aa17d94cd4631fd1a09d55a24d930c7506598695f3d686e37f20d395
/usr/local/texlive/2026/texmf-dist/doc/latex/pgfornament-han/samples/tianqing-poster-sample.tex,pgfornament-han,texlive_ctan_doc,poster_layout,beamer_frames;citations_bibliography;custom_macros;display_math;figures_images;inline_math;lists;minipage_boxes;poster_blocks;theorems_proofs,medium,107,3662,159,1d610811a12ba1ebfd8fdb478bd5013178fbafc28afb1a465e4fa9311cb040a3
/usr/local/texlive/2026/texmf-dist/doc/latex/seuthesix/sample_masters.tex,seuthesix,texlive_ctan_doc,cv_resume,algorithm_pseudocode;captions;citations_bibliography;crossrefs;display_math;figures_images;inline_math;simple_table;text_sectioning;theorems_proofs,medium,159,3664,159,e6c5b2c1c79ed2977d950d5ae1965ffbb2347c9a081929f77e6a4a92f1159027
/usr/local/texlive/2026/texmf-dist/doc/latex/seuthesix/sample_engineering.tex,seuthesix,texlive_ctan_doc,cv_resume,algorithm_pseudocode;captions;citations_bibliography;crossrefs;display_math;figures_images;inline_math;simple_table;text_sectioning;theorems_proofs,medium,159,3668,159,430beff2b6d9f928f10310af5e735fb63a6a6707c630f772c8518298547dd307
/usr/local/texlive/2026/texmf-dist/doc/latex/seuthesix/sample_phd.tex,seuthesix,texlive_ctan_doc,cv_resume,algorithm_pseudocode;captions;citations_bibliography;crossrefs;display_math;figures_images;inline_math;simple_table;text_sectioning;theorems_proofs,medium,159,3660,159,72b9224022d38b5fdb15e0415067367ae87eb5cc8680d6a6ab4389981203292f
/usr/local/texlive/2026/texmf-dist/doc/latex/asmeconf/examples/asmeconf-authorgrid-example.tex,asmeconf,texlive_ctan_doc,letter_form_teaching,aligned_math;captions;citations_bibliography;complex_table;crossrefs;custom_macros;display_math;figures_images;fonts_symbols;footnotes;inline_math;lists;multi_column;simple_table;text_sectioning,large,492,46971,172,02de90e00aaf46ec6c9ed3cf1d2390f9b9f13698f4693a0d4cea232707d66a63
/usr/local/texlive/2026/texmf-dist/doc/latex/subfig/test3.tex,subfig,texlive_ctan_doc,letter_form_teaching,captions;complex_table;crossrefs;custom_macros;figures_images;inline_math;lists;minipage_boxes;multi_column;simple_table;text_sectioning,medium,189,6145,167,f67708b484607dc92166d523373483f2c16fce18bbcb40c0dbdcd1c4a517c453
/usr/local/texlive/2026/texmf-dist/doc/latex/deutschesmuseum/sample.tex,deutschesmuseum,texlive_ctan_doc,letter_form_teaching,aligned_math;captions;citations_bibliography;crossrefs;display_math;figures_images;fonts_symbols;footnotes;inline_math;simple_table;text_sectioning,medium,79,3024,167,4245f8d51550ad2b6d16aea7c23aa89dc6f9b8d7f2752a4c049739ecc09d1aad
/usr/local/texlive/2026/texmf-dist/doc/latex/emulateapj/sample.tex,emulateapj,texlive_ctan_doc,letter_form_teaching,aligned_math;captions;citations_bibliography;complex_table;crossrefs;custom_macros;display_math;figures_images;footnotes;inline_math;multi_column;simple_table;text_sectioning,large,643,33585,156,45fa4ebbec04f86733880c5565fee05b10aba92dc23104b1b82a1e1f6267e987
/usr/local/texlive/2026/texmf-dist/doc/fonts/arsenal-math/sample-math.ltx,arsenal-math,texlive_ctan_doc,package_example,color;crossrefs;custom_macros;fonts_symbols;inline_math;text_sectioning;theorems_proofs,medium,143,7080,135,0b8b9980185cabc012962bec95360639c135360d7dfb2187f999e68a36b25a35
/usr/local/texlive/2026/texmf-dist/doc/latex/flowfram/samples/sample-pages.tex,flowfram,texlive_ctan_doc,package_example,captions;crossrefs;custom_macros;figures_images;multi_column;text_sectioning,medium,82,2098,127,8378d5aaaa911165e5818a81295d6d047f66e2c3cf5337444ff785397a8a4fe5
/usr/local/texlive/2026/texmf-dist/doc/latex/datatool/samples/sample-barchart.tex,datatool,texlive_ctan_doc,package_example,captions;custom_macros;diagram_nodes_edges;figures_images;tikz,medium,48,1803,119,83addb5ce3de20cffaac22c87e277396b6e63708931bda728989bd223223cde7
/usr/local/texlive/2026/texmf-dist/doc/generic/babel-greek/test-lgr-fixes.tex,babel-greek,texlive_ctan_doc,package_example,crossrefs;custom_macros;lists;text_sectioning,medium,142,6174,111,3a57d6da763fab6406bec549f0efc24656573adb228db5599635b669ae17de1f
