sample_id,status,reason,page_count,compile_seconds,source_path,package,source_family,document_form,construct_tags,size_bucket,nonblank_lines,source_chars,sha256_source,sha256_pdf,corpus_dir
support_twain1_1299ff93,accepted,accepted,2,1.0159813330000134,/usr/local/texlive/2026/texmf-dist/doc/support/srcredact/twain1.tex,support,texlive_ctan_doc,figure_diagram_plot,captions;color;crossrefs;diagram_nodes_edges;figures_images;lists;tikz,medium,106,4379,f90e3d51546f4391eead5050887a22d8682c4eef1c502d315ff52b6cf9dbcc3f,74f0df6648c2de6ee4744d1e53880489dfcdec4f24de417ca456402a39711e52,data/texlive_seed_simple/corpus/figure_diagram_plot/support_twain1_1299ff93
babel_greek_test_lgr_fixes_2540824c,rejected,distribution_cap_form,0,0.0,/usr/local/texlive/2026/texmf-dist/doc/generic/babel-greek/test-lgr-fixes.tex,babel-greek,texlive_ctan_doc,package_example,crossrefs;custom_macros;lists;text_sectioning,medium,142,6174,3a57d6da763fab6406bec549f0efc24656573adb228db5599635b669ae17de1f,,
moodle_test_horizontal_spacing_4478fca9,rejected,distribution_cap_package,0,0.0,/usr/local/texlive/2026/texmf-dist/doc/latex/moodle/test/test_horizontal_spacing.tex,moodle,texlive_ctan_doc,compact_paper,fonts_symbols;inline_math;text_sectioning,short,52,1493,588ff561776b11b3d1cd68d66f4c3aa0bb485f2e5c42dc04d325aba847537ec1,,
multiaudience_sample_42e35193,rejected,distribution_cap_form,0,0.0,/usr/local/texlive/2026/texmf-dist/doc/latex/multiaudience/sample.tex,multiaudience,texlive_ctan_doc,letter_form_teaching,crossrefs;diagram_nodes_edges;footnotes;inline_math;text_sectioning,medium,132,4302,13bbab410523a489586a1623ae22d3b4d197a50a5e5c2d297b474c76434e7467,,
skak_test2_c7ecfd28,rejected,distribution_cap_form,0,0.0,/usr/local/texlive/2026/texmf-dist/doc/latex/skak/test2.tex,skak,texlive_ctan_doc,math_short,display_math,short,19,477,665527e64eb78ea22547978710a4ec21a9a131502667ab42936d2191fe2907e9,,
psnfss_test0_d7985403,accepted,accepted,2,0.7068990420000034,/usr/local/texlive/2026/texmf-dist/doc/latex/psnfss/test/test0.tex,psnfss,texlive_ctan_doc,table,custom_macros;fonts_symbols;inline_math;simple_table;text_sectioning,medium,106,5287,5c443f2c9db98043a079af0b997e2958600fcaf9818e1ea0b8377e6de30013ef,8232b725912a812235c9500d603d8dc911fa9a6de5878d9ee11face4885af598,data/texlive_seed_simple/corpus/table/psnfss_test0_d7985403
support_twain1_uppercase_516d2067,accepted,accepted,2,0.9655524579999906,/usr/local/texlive/2026/texmf-dist/doc/support/srcredact/twain1-uppercase.tex,support,texlive_ctan_doc,figure_diagram_plot,captions;color;crossrefs;diagram_nodes_edges;figures_images;lists;tikz,medium,90,4123,134cd6f5f0af0c45e214846d05df57355fde9bbd6d4bf1464ff9fab2f2c833de,81897826bdbf9883bfff30382a3f1f668028c6c07005c16461ce51881f156dac,data/texlive_seed_simple/corpus/figure_diagram_plot/support_twain1_uppercase_516d2067
flowfram_sample_pages_1ce217b8,rejected,distribution_cap_form,0,0.0,/usr/local/texlive/2026/texmf-dist/doc/latex/flowfram/samples/sample-pages.tex,flowfram,texlive_ctan_doc,package_example,captions;crossrefs;custom_macros;figures_images;multi_column;text_sectioning,medium,82,2098,8378d5aaaa911165e5818a81295d6d047f66e2c3cf5337444ff785397a8a4fe5,,
venndiagram_venn_sample_20fc1efc,accepted,accepted,2,1.1057839999999999,/usr/local/texlive/2026/texmf-dist/doc/latex/venndiagram/samples/venn-sample.tex,venndiagram,texlive_ctan_doc,compact_paper,diagram_nodes_edges;fonts_symbols;inline_math,short,39,1345,35f21e4b86f59f8fc0e970110120fba34f98c9e838ba09769e9d8cfe6d593851,a9cbb397284375971e4b2e30e29828138a614fdddf9062ce1835f2aae2fe49bc,data/texlive_seed_simple/corpus/compact_paper/venndiagram_venn_sample_20fc1efc
acro_acro_example_basic_75b69205,rejected,distribution_cap_form,0,0.0,/usr/local/texlive/2026/texmf-dist/doc/latex/acro/examples/acro.example.basic.tex,acro,texlive_ctan_doc,letter_form_teaching,captions;crossrefs;display_math;figures_images;text_sectioning,medium,101,3214,2bdaa6fd187aff5faa9bf67ea1954fd2db5b0d314669eedc8fcc9ee51fc7d808,,
