path,package,source_family,document_form,construct_tags,size_bucket,nonblank_lines,source_chars,score,sha256_source
/usr/local/texlive/2026/texmf-dist/doc/fonts/libertinust1math/sample6.tex,libertinust1math,texlive_ctan_doc,math_short,custom_macros;display_math;inline_math,medium,43,1838,103,e09809b18efd1c65cf3138218d1f9214662aea793a2f6840c881dbcf53b0a7d4
/usr/local/texlive/2026/texmf-dist/doc/latex/limap/samples/sample.ltx,limap,texlive_ctan_doc,table,simple_table,medium,72,3431,101,5308ab15bd7d11952ebb6d735ef928fc250d22e745fc84e21bae43e8277d7cef
/usr/local/texlive/2026/texmf-dist/doc/latex/tikz-bagua/tikz-bagua.tex,tikz-bagua,texlive_ctan_doc,figure_diagram_plot,diagram_nodes_edges;inline_math;text_sectioning;tikz,medium,79,3160,63,69b97a9a02393164bc66c08fb099ec3cb44c895d693abe65117a1c83344abcfd
/usr/local/texlive/2026/texmf-dist/doc/latex/songbook/sampleToc.tex,songbook,texlive_ctan_doc,package_example,custom_macros;inline_math,medium,103,3793,95,5bdf04ea0684f09ef7551830cf7076e6ccf8081d0d575f61e2b43c108293493f
/usr/local/texlive/2026/texmf-dist/doc/dvipdfm/sample.tex,dvipdfm,texlive_ctan_doc,compact_paper,captions;color;crossrefs;figures_images;text_sectioning,medium,76,2379,133,bd6fffc8f27aa38c9130b938032685d1f1243f7d2b1235692f90e3c25b424791
/usr/local/texlive/2026/texmf-dist/doc/latex/glossaries/samples/sampleNtn.tex,glossaries,texlive_ctan_doc,letter_form_teaching,fonts_symbols;inline_math;text_sectioning,medium,66,2392,103,ea60161cb82819b056e4d5c8247e01bcf0d7d09209c5c36d0a9f24fbf237faab
/usr/local/texlive/2026/texmf-dist/doc/fonts/libertinust1math/sample4.tex,libertinust1math,texlive_ctan_doc,math_short,custom_macros;display_math;inline_math,medium,42,1815,103,781e59326ea7f82b2aa21fa1e44b27792f9fb9f2d4446b3c2c19700d674f06d6
/usr/local/texlive/2026/texmf-dist/doc/latex/sf298/sample298.tex,sf298,texlive_ctan_doc,table,custom_macros;display_math;footnotes;simple_table;text_sectioning,medium,131,4282,133,e8ed49641bddf965564c1196e6b1c202a9eb95b416cbd88fda61de82a0d5abbc
/usr/local/texlive/2026/texmf-dist/doc/latex/platex-tools/pxeveryshi.tex,platex-tools,texlive_ctan_doc,figure_diagram_plot,diagram_nodes_edges;lists;text_sectioning;tikz,medium,64,2228,63,aa8a92d11dbdc47e4ee0d8be0e5a24cc5eb560200bee5e507daf80b8b0eae930
/usr/local/texlive/2026/texmf-dist/doc/latex/hrlatex/sample.fsbispit.tex,hrlatex,texlive_ctan_doc,package_example,custom_environments;lists,medium,54,2374,95,dc284163c9912139409df94c54b19c9aaeb7323adb9366bcea041cc29efc7112
/usr/local/texlive/2026/texmf-dist/doc/latex/moodle/test/test_verbatim.tex,moodle,texlive_ctan_doc,compact_paper,fonts_symbols;inline_math;text_sectioning,short,54,1394,100,1704a1025d92a7e2481886cedbd220f563b15ce47e664183a3966033d5f5bf54
/usr/local/texlive/2026/texmf-dist/doc/latex/mathexam/sample.tex,mathexam,texlive_ctan_doc,letter_form_teaching,display_math;inline_math;lists,medium,34,1704,103,6cb061bdb966786a5b76d1ef5000b95eb4b62cc19718e718f39a3eb33cb34928
/usr/local/texlive/2026/texmf-dist/doc/latex/glossaries-extra/samples/sample-fmt.tex,glossaries-extra,texlive_ctan_doc,math_short,custom_macros;display_math;inline_math,short,46,1238,86,71dbbd0164a0f0da56bfe7c415ee5dced03afad43ab0eedf5bdefc26d41fddfd
/usr/local/texlive/2026/texmf-dist/doc/fonts/japanese-otf/doc/test/otftest.tex,japanese-otf,texlive_ctan_doc,table,fonts_symbols;inline_math;minipage_boxes;simple_table;text_sectioning,medium,109,6386,133,823f8670f44d21c4153ea678d6a1fde90e7d9c1929aa9af0489bfe58fd74af3e
/usr/local/texlive/2026/texmf-dist/doc/support/srcredact/twain1.tex,support,texlive_ctan_doc,figure_diagram_plot,captions;color;crossrefs;diagram_nodes_edges;figures_images;lists;tikz,medium,106,4379,87,f90e3d51546f4391eead5050887a22d8682c4eef1c502d315ff52b6cf9dbcc3f
/usr/local/texlive/2026/texmf-dist/doc/generic/babel-greek/test-lgr-fixes.tex,babel-greek,texlive_ctan_doc,package_example,crossrefs;custom_macros;lists;text_sectioning,medium,142,6174,111,3a57d6da763fab6406bec549f0efc24656573adb228db5599635b669ae17de1f
/usr/local/texlive/2026/texmf-dist/doc/latex/moodle/test/test_horizontal_spacing.tex,moodle,texlive_ctan_doc,compact_paper,fonts_symbols;inline_math;text_sectioning,short,52,1493,100,588ff561776b11b3d1cd68d66f4c3aa0bb485f2e5c42dc04d325aba847537ec1
/usr/local/texlive/2026/texmf-dist/doc/latex/multiaudience/sample.tex,multiaudience,texlive_ctan_doc,letter_form_teaching,crossrefs;diagram_nodes_edges;footnotes;inline_math;text_sectioning,medium,132,4302,119,13bbab410523a489586a1623ae22d3b4d197a50a5e5c2d297b474c76434e7467
/usr/local/texlive/2026/texmf-dist/doc/latex/skak/test2.tex,skak,texlive_ctan_doc,math_short,display_math,short,19,477,70,665527e64eb78ea22547978710a4ec21a9a131502667ab42936d2191fe2907e9
/usr/local/texlive/2026/texmf-dist/doc/latex/psnfss/test/test0.tex,psnfss,texlive_ctan_doc,table,custom_macros;fonts_symbols;inline_math;simple_table;text_sectioning,medium,106,5287,133,5c443f2c9db98043a079af0b997e2958600fcaf9818e1ea0b8377e6de30013ef
/usr/local/texlive/2026/texmf-dist/doc/support/srcredact/twain1-uppercase.tex,support,texlive_ctan_doc,figure_diagram_plot,captions;color;crossrefs;diagram_nodes_edges;figures_images;lists;tikz,medium,90,4123,87,134cd6f5f0af0c45e214846d05df57355fde9bbd6d4bf1464ff9fab2f2c833de
/usr/local/texlive/2026/texmf-dist/doc/latex/flowfram/samples/sample-pages.tex,flowfram,texlive_ctan_doc,package_example,captions;crossrefs;custom_macros;figures_images;multi_column;text_sectioning,medium,82,2098,127,8378d5aaaa911165e5818a81295d6d047f66e2c3cf5337444ff785397a8a4fe5
/usr/local/texlive/2026/texmf-dist/doc/latex/venndiagram/samples/venn-sample.tex,venndiagram,texlive_ctan_doc,compact_paper,diagram_nodes_edges;fonts_symbols;inline_math,short,39,1345,100,35f21e4b86f59f8fc0e970110120fba34f98c9e838ba09769e9d8cfe6d593851
/usr/local/texlive/2026/texmf-dist/doc/latex/acro/examples/acro.example.basic.tex,acro,texlive_ctan_doc,letter_form_teaching,captions;crossrefs;display_math;figures_images;text_sectioning,medium,101,3214,119,2bdaa6fd187aff5faa9bf67ea1954fd2db5b0d314669eedc8fcc9ee51fc7d808
/usr/local/texlive/2026/texmf-dist/doc/latex/skak/test_capture.tex,skak,texlive_ctan_doc,math_short,display_math,short,19,532,70,533acca689365f58baecdd7001690628b319edd2fc3cba39fba73d79059ef895
/usr/local/texlive/2026/texmf-dist/doc/latex/skak/demo-symbols.tex,skak,texlive_ctan_doc,table,simple_table,short,43,1331,84,c043b20ca86866954a36f518c7d4bd4c35aa3e2a441c11286b6f65a815699fee
/usr/local/texlive/2026/texmf-dist/doc/support/srcredact/twain1-default.tex,support,texlive_ctan_doc,figure_diagram_plot,captions;color;crossrefs;diagram_nodes_edges;figures_images;lists;tikz,medium,90,4130,87,b4c5a6a0ea15d2237e661c23decee44adb5f0d1397d960d880122004fc51f926
/usr/local/texlive/2026/texmf-dist/doc/latex/refenums/demo.tex,refenums,texlive_ctan_doc,package_example,crossrefs;custom_macros;lists;text_sectioning,medium,80,3165,111,bb2b120d43171654efd34a52c15cf0a61c456d55271e61868257a1c4c0a7836d
/usr/local/texlive/2026/texmf-dist/doc/latex/moodle/test/test_includegraphics.tex,moodle,texlive_ctan_doc,compact_paper,figures_images;fonts_symbols;text_sectioning,short,36,1427,100,b1b1c9fa9d3c3003d7dd56b866cf6f5f362539f8e674b722dbc5fa68e1e51e24
/usr/local/texlive/2026/texmf-dist/doc/latex/chemobabel/example-ja.tex,chemobabel,texlive_ctan_doc,letter_form_teaching,captions;figures_images;inline_math,short,44,1422,86,a83103bf52603c7d12f75e57c5267b9830b3e3f9aac416354a75c03a236b01d3
/usr/local/texlive/2026/texmf-dist/doc/latex/autonum/test-freeze.tex,autonum,texlive_ctan_doc,math_short,aligned_math;captions;crossrefs;figures_images;text_sectioning,short,41,780,102,60fcf91b9604f17fe2b27fe81df283fde379854258cd869fd7bdd5100adc078a
/usr/local/texlive/2026/texmf-dist/doc/fonts/japanese-otf/doc/test/uplatex/uotftest.tex,japanese-otf,texlive_ctan_doc,table,custom_macros;fonts_symbols;inline_math;minipage_boxes;simple_table;text_sectioning,medium,141,6870,141,cbb25ab012585385caad694042689941e443a67083b8eccdda7308ac801338c3
/usr/local/texlive/2026/texmf-dist/doc/support/srcredact/twain1-nobonds.tex,support,texlive_ctan_doc,figure_diagram_plot,captions;color;crossrefs;diagram_nodes_edges;figures_images;lists;tikz,medium,88,4016,87,0e622adc40243d0748cbaa13f82ff3db87932446ab432652659cafbbfa6e2001
/usr/local/texlive/2026/texmf-dist/doc/fonts/japanese-otf/doc/test/pkanatest2.tex,japanese-otf,texlive_ctan_doc,package_example,custom_macros;inline_math,short,45,1378,78,aa3a10edc34f53b6759b1d58a02bab686aefa1365c4b8d6f1ef0d55ea1379f43
/usr/local/texlive/2026/texmf-dist/doc/latex/moodle/test/test_includegraphics_via_tikz.tex,moodle,texlive_ctan_doc,compact_paper,figures_images;fonts_symbols;text_sectioning,short,34,1216,100,a07cd14b1d46550b759dedb602324924ffe42c0290307d6642ab1279b30212fa
/usr/local/texlive/2026/texmf-dist/doc/latex/moodle/test/test_math.tex,moodle,texlive_ctan_doc,math_short,custom_macros;display_math;fonts_symbols;inline_math;text_sectioning,short,33,856,102,e1faca111e2abc4f6ea5f0456ae3448645e357f395a648b9aefea99b9ec699e5
/usr/local/texlive/2026/texmf-dist/doc/fonts/libertinust1math/sample1.tex,libertinust1math,texlive_ctan_doc,table,custom_macros;display_math;inline_math;simple_table,medium,58,2322,125,e8a7615a5d062a194ded301c47092f1e63a0c7371886ec945e869ed62dc25144
/usr/local/texlive/2026/texmf-dist/doc/support/srcredact/twain2.tex,support,texlive_ctan_doc,figure_diagram_plot,captions;color;crossrefs;diagram_nodes_edges;figures_images;footnotes;lists;tikz,medium,107,4423,95,582d2bd12a5f6f385c869db6a2612f70d39cbdfdd02b1c5f1ffdb2677c4f7aa1
/usr/local/texlive/2026/texmf-dist/doc/latex/index/sample.tex,index,texlive_ctan_doc,package_example,custom_macros;inline_math;lists;minipage_boxes;text_sectioning,short,55,1408,102,9453e57516d3a3a604b32b1f81e6c10e679177de0b6ff41542092cb000b8220f
/usr/local/texlive/2026/texmf-dist/doc/latex/moodle/test/test_commands.tex,moodle,texlive_ctan_doc,compact_paper,fonts_symbols;inline_math;text_sectioning,short,34,1044,100,e977dccb741a3da7368da4b8449859956fe47c702caa17fe8ba4a917474b8bd6
/usr/local/texlive/2026/texmf-dist/doc/generic/randomlist/test-fr.tex,randomlist,texlive_ctan_doc,math_short,display_math;minipage_boxes,medium,59,1829,95,f88aaaeec1f0d63224b18655f57fd25ce5155646775e66cc44de4c11a8bcafc7
/usr/local/texlive/2026/texmf-dist/doc/fonts/libertinust1math/sample10.tex,libertinust1math,texlive_ctan_doc,table,custom_macros;display_math;inline_math;simple_table,medium,58,2426,125,33db7e7a75f151f2ff6aedbb537e946da473d99e9defa037c7f1d8a34987f9ef
/usr/local/texlive/2026/texmf-dist/doc/support/srcredact/twain2-default.tex,support,texlive_ctan_doc,figure_diagram_plot,captions;color;crossrefs;diagram_nodes_edges;figures_images;footnotes;lists;tikz,medium,91,4174,95,25d4ed64e012b7ef29dc15faf2f4210ebb0b20cbc726ee4705f74c8dd08e6cf5
/usr/local/texlive/2026/texmf-dist/doc/latex/srbook-mem/Test.tex,srbook-mem,texlive_ctan_doc,package_example,text_sectioning,short,25,1064,70,35d735b767504a1d379d39a6ec29a631607c25fdba9faee51f1d471cf46963e7
/usr/local/texlive/2026/texmf-dist/doc/latex/moodle/test/test_cloze_numerical.tex,moodle,texlive_ctan_doc,compact_paper,fonts_symbols;inline_math;text_sectioning,short,28,852,100,1f2e1f4b21bfef1dbaa35e1b8744163336623322cc494e5c2c4edd3e013a421a
/usr/local/texlive/2026/texmf-dist/doc/generic/randomlist/test.tex,randomlist,texlive_ctan_doc,math_short,display_math;minipage_boxes,medium,58,1712,95,b0d558e2c126f35de2c6d10bebc45c7afd3ec2eb463554e55a0893bc84c3fbde
/usr/local/texlive/2026/texmf-dist/doc/fonts/libertinust1math/sample9.tex,libertinust1math,texlive_ctan_doc,table,custom_macros;display_math;inline_math;simple_table,medium,58,2422,125,4b3b5e6a37b4823ddbd88c1a44fcf92e88a29cf97180af43d5acbe049eee0a47
/usr/local/texlive/2026/texmf-dist/doc/support/srcredact/twain2-uppercase.tex,support,texlive_ctan_doc,figure_diagram_plot,captions;color;crossrefs;diagram_nodes_edges;figures_images;footnotes;lists;tikz,medium,91,4167,95,fa2e24cd247478cefd4734f5fa37129c068f4e5d4d8e13b67ba1847ddae2bf3e
/usr/local/texlive/2026/texmf-dist/doc/latex/srbook-mem/TestLight.tex,srbook-mem,texlive_ctan_doc,package_example,text_sectioning,short,25,1073,70,6fd8d31359b34eaa157b41c4a2fe121cfd9d7dea920dbe8e5767d602642f8354
/usr/local/texlive/2026/texmf-dist/doc/latex/moodle/test/test_numerical.tex,moodle,texlive_ctan_doc,compact_paper,fonts_symbols;inline_math;text_sectioning,short,25,785,100,85d6ab7473d687c618795e83d939a58434a67a093fc577b0c602e024ba14568f
/usr/local/texlive/2026/texmf-dist/doc/fonts/brushscr/sample.tex,brushscr,texlive_ctan_doc,math_short,custom_macros;display_math,medium,47,1845,95,19a8e7559e61561c1c5d42e673cf46244b984f8374fe1dfa73e3e5a02c5589cf
/usr/local/texlive/2026/texmf-dist/doc/fonts/libertinust1math/sample3.tex,libertinust1math,texlive_ctan_doc,table,custom_macros;display_math;inline_math;simple_table,medium,58,2414,125,8b01a5cf5f7604b2b8ff501a4078ed526ffe8806d2c300cd6d12682ada119f13
/usr/local/texlive/2026/texmf-dist/doc/support/srcredact/twain2-nobonds.tex,support,texlive_ctan_doc,figure_diagram_plot,captions;color;crossrefs;diagram_nodes_edges;figures_images;footnotes;lists;tikz,medium,89,4060,95,f72e22b30d99cd9cc1e58b315004a222660338a7e864ebdf8343849af96595e9
/usr/local/texlive/2026/texmf-dist/doc/fonts/japanese-otf/doc/test/jis2004.tex,japanese-otf,texlive_ctan_doc,package_example,custom_macros;fonts_symbols;inline_math,medium,45,3177,79,57c89e03836824b001d547bf5a2f823456c449185c5848cfcfa3fc33f0fb5f78
/usr/local/texlive/2026/texmf-dist/doc/latex/flowfram/samples/sample-news.tex,flowfram,texlive_ctan_doc,compact_paper,figures_images;text_sectioning,medium,150,5579,109,4734a77b13e7d076bd2de923a1aeab1bc0fa75ec935ab7530c5dc6cfc1bd5b12
/usr/local/texlive/2026/texmf-dist/doc/latex/subfigure/test2.tex,subfigure,texlive_ctan_doc,math_short,captions;crossrefs;custom_macros;display_math;figures_images;minipage_boxes,medium,83,2484,127,cddeb615345bdbab41006e0f04d1757dc5510a29825dcc66e3112d79b153f7af
/usr/local/texlive/2026/texmf-dist/doc/fonts/libertinust1math/sample7.tex,libertinust1math,texlive_ctan_doc,table,custom_macros;display_math;inline_math;simple_table,medium,57,2360,125,03019d486b5ed9eb4bf39a2f564c3ed0e3e957c54d6ed32e887eac4c72f277ad
/usr/local/texlive/2026/texmf-dist/doc/support/srcredact/twain-edited.tex,support,texlive_ctan_doc,figure_diagram_plot,captions;color;crossrefs;diagram_nodes_edges;figures_images;footnotes;lists;tikz,medium,89,4060,95,f72e22b30d99cd9cc1e58b315004a222660338a7e864ebdf8343849af96595e9
/usr/local/texlive/2026/texmf-dist/doc/latex/bxjaprnind/sample-bxjaprnind.tex,bxjaprnind,texlive_ctan_doc,package_example,custom_macros;lists;minipage_boxes;text_sectioning,medium,122,2911,111,75f32b3986aaa90a1f2914a48aa8f6899b53a4caeedf0f314dcbee09c9026079
/usr/local/texlive/2026/texmf-dist/doc/latex/datetime2-en-fulltext/sample-en-fulltext.tex,datetime2-en-fulltext,texlive_ctan_doc,compact_paper,lists;text_sectioning,medium,89,2775,109,e6c3aaefeb945e0d2b6a1a12b2b1ab79e58c713a47a97154768b304066ee2b54
/usr/local/texlive/2026/texmf-dist/doc/latex/minutes/Sample.tex,minutes,texlive_ctan_doc,math_short,custom_macros;display_math;inline_math;text_sectioning,medium,69,2507,111,c1fe312183306efa374e86d0dd88728a73403aaf31fb2593f4994365ac5bbf83
/usr/local/texlive/2026/texmf-dist/doc/fonts/libertinust1math/sample2.tex,libertinust1math,texlive_ctan_doc,table,custom_macros;display_math;inline_math;simple_table,medium,57,2346,125,02e5010d66df518436ce9995b464252e45601d0533c46c0277e050b1967f6aa0
/usr/local/texlive/2026/texmf-dist/doc/latex/tikz-bagua/tikz-bagua-en.tex,tikz-bagua,texlive_ctan_doc,figure_diagram_plot,citations_bibliography;diagram_nodes_edges;inline_math;text_sectioning;tikz,medium,82,4225,71,37f7b56d832e3763487d362597503a79e56af71f26df333ef8e84f01f225c16b
/usr/local/texlive/2026/texmf-dist/doc/latex/flexipage/Test-flexipage.tex,flexipage,texlive_ctan_doc,package_example,color;custom_macros,medium,107,3718,95,3ca78800e88d612e78edacad0b64017ec5cda38c07cfdd0132de8eeaf226a5ea
/usr/local/texlive/2026/texmf-dist/doc/latex/subfigure/test4.tex,subfigure,texlive_ctan_doc,compact_paper,captions;crossrefs;figures_images;text_sectioning,short,36,973,108,4356adf6820ee6d58b0d2eaeb6a57007986f90300bfefe94cd6bdaf4658b7381
/usr/local/texlive/2026/texmf-dist/doc/latex/ntheorem-vn/test.tex,ntheorem-vn,texlive_ctan_doc,math_short,crossrefs;custom_macros;display_math;inline_math;text_sectioning;theorems_proofs,medium,65,2382,127,f5951635af374b928e6f5e31dd87ef47a1363be7e83d6dc171b0dae8ab1acaf5
/usr/local/texlive/2026/texmf-dist/doc/fonts/libertinust1math/sample8.tex,libertinust1math,texlive_ctan_doc,table,custom_macros;display_math;inline_math;simple_table,medium,57,2330,125,495dad174a8dcf804ea534d8778aede5f91d4fdc6f56422161ce5676f0a5f4e9
/usr/local/texlive/2026/texmf-dist/doc/latex/sunpath/sunpath.track.tex,sunpath,texlive_ctan_doc,figure_diagram_plot,diagram_nodes_edges;fonts_symbols;tikz,medium,49,2015,55,3eb6f985586d237739df322bbbe4131df6d958a5128ce510fd84a6387b7bc3d8
/usr/local/texlive/2026/texmf-dist/doc/latex/carbohydrates/test.tex,carbohydrates,texlive_ctan_doc,package_example,,medium,104,2326,79,957f7d5c8c1fa9c5ae01401e72d36cde75461e3b2b037fd3e320349329ed7b44
/usr/local/texlive/2026/texmf-dist/doc/latex/flowfram/samples/sample-news2.tex,flowfram,texlive_ctan_doc,compact_paper,figures_images;multi_column;text_sectioning,medium,191,6696,117,7fcf4c893c6adc6b3c6c2ab7f9b90dd03fca607f7640809989363fbf2b2e2a3a
/usr/local/texlive/2026/texmf-dist/doc/fonts/libertinust1math/sample11.tex,libertinust1math,texlive_ctan_doc,math_short,crossrefs;custom_macros;display_math;inline_math,medium,61,2627,111,d8d670eb58e88b9f59e55edc6973b67f24b59ddafaec2f0585bbf622aca69388
/usr/local/texlive/2026/texmf-dist/doc/latex/bidi/test2-colortbl.tex,bidi,texlive_ctan_doc,table,color;complex_table;display_math;fonts_symbols;multi_column;simple_table,short,27,903,124,80fb8587dcba4f3cfbf3b0f481c0e737ccd92466178442cf364eb7ced5e8d827
/usr/local/texlive/2026/texmf-dist/doc/latex/tkz-graph/test-graph.tex,tkz-graph,texlive_ctan_doc,figure_diagram_plot,tikz,tiny,12,282,70,043411169f9682759242e58e8ca2633e18135e337f4a7c179c11c69cf57e7275
/usr/local/texlive/2026/texmf-dist/doc/latex/screenplay/test.tex,screenplay,texlive_ctan_doc,package_example,,medium,100,3026,79,4ed725ccfbf2d3fcc75153336494dedd2a00bbb48a06d51a5efa21cf7e5f8ef6
/usr/local/texlive/2026/texmf-dist/doc/latex/latex4musicians/Figures/sample-songbook.orig.tex,latex4musicians,texlive_ctan_doc,compact_paper,custom_macros;figures_images;text_sectioning,medium,96,2626,117,12b5d59aa5ea55c7925bc6ce6d904b4289c2c545e9bc6adfd15fbbc66993944b
/usr/local/texlive/2026/texmf-dist/doc/fonts/khatalmaqala/sample-of-khatalmaqala.tex,khatalmaqala,texlive_ctan_doc,math_short,custom_macros;display_math;fonts_symbols;text_sectioning,medium,43,1820,111,9fa717a03c9f3fd7af0e186fa123194dc1ed7eb8bc76d4ee1c0b4c6740c42769
/usr/local/texlive/2026/texmf-dist/doc/latex/metre/demo.tex,metre,texlive_ctan_doc,table,custom_environments;custom_macros;simple_table,medium,176,6546,117,7feb05a3769083ebe46ab32cfb2b4b4ff847daef51940caf798a9047eaa1bd62
/usr/local/texlive/2026/texmf-dist/doc/latex/sunpath/sunpath.spherical.tex,sunpath,texlive_ctan_doc,figure_diagram_plot,diagram_nodes_edges;fonts_symbols;tikz,short,26,770,38,c81b03be824f5697c1d8b035c5a9cfa27487d1fb916292206924f161dfc47bbb
/usr/local/texlive/2026/texmf-dist/doc/latex/glossaries-extra/samples/sample-autoindex-hyp.tex,glossaries-extra,texlive_ctan_doc,package_example,custom_macros;text_sectioning,medium,87,3415,95,dd57f74243c407d9f36daf8f48a1f3b94628f3bb8e29f7639dc0814a631efc8e
/usr/local/texlive/2026/texmf-dist/doc/latex/glossaries-extra/samples/sample-unitentrycount.tex,glossaries-extra,texlive_ctan_doc,compact_paper,custom_macros;inline_math;text_sectioning,medium,62,2307,117,d8bf3d61c38b1e27983db46e8c5aa6f603d3010041b08aaf2dd4b0e4b91daab2
/usr/local/texlive/2026/texmf-dist/doc/latex/snaptodo/test/circle_testing.tex,snaptodo,texlive_ctan_doc,math_short,custom_macros;display_math,short,32,629,78,749040d1b31fc1008266a924e420b864c79c01fb20723c6fa03b46ee99cf2883
/usr/local/texlive/2026/texmf-dist/doc/latex/datetime/samples/dt-sampl.tex,datetime,texlive_ctan_doc,table,display_math;inline_math;simple_table;text_sectioning,medium,151,7194,101,1067996572a2dd987e003cb585dd51d56ff48ff919df2a5527bbbaae1b2461c5
/usr/local/texlive/2026/texmf-dist/doc/latex/sunpath/sunpath.equidistance.tex,sunpath,texlive_ctan_doc,figure_diagram_plot,diagram_nodes_edges;fonts_symbols;tikz,short,26,800,38,080d2829708b38df5ea4ea03183ebf3ba29078372cc2bb05d3a047f4fdea3fdb
/usr/local/texlive/2026/texmf-dist/doc/latex/recipe/sample.tex,recipe,texlive_ctan_doc,package_example,custom_macros;text_sectioning,medium,48,1725,95,454c767334d9e325738a4e6ef0ef212fd7b741314956a9288d9e083d48d7d493
/usr/local/texlive/2026/texmf-dist/doc/latex/probsoln/samples/sample-exclude.tex,probsoln,texlive_ctan_doc,compact_paper,lists,medium,59,2407,101,fed7df62ef7f65b88243205657d7b01e45024b80f9b60eacd0e5825811ca58e4
